athlete_id,country_id,event_id,discipline_id,date,medal_type
1939702,JPN,WREWFS62KG,WRE,2024-08-10,ME_GOLD
1896551,JPN,FENMTEAMFOIL,FEN,2024-08-04,ME_GOLD
1939710,JPN,WREWFS57KG,WRE,2024-08-09,ME_GOLD
1896553,JPN,FENMTEAMFOIL,FEN,2024-08-04,ME_GOLD
1919479,JPN,GARMTEAM,GAR,2024-07-29,ME_GOLD
1919490,JPN,GARMTEAM,GAR,2024-07-29,ME_GOLD
1902055,JPN,SKBWSTREET,SKB,2024-07-28,ME_GOLD
1935408,KAZ,JUDM60KG,JUD,2024-07-27,ME_GOLD
1910412,KEN,ATHM800M,ATH,2024-08-10,ME_GOLD
1891498,KOR,BDMWSINGLES,BDM,2024-08-05,ME_GOLD
1893845,KOR,SHOWARW,SHO,2024-07-29,ME_GOLD
1927115,KOR,FENMTEAMSABR,FEN,2024-07-31,ME_GOLD
1927116,KOR,FENMTEAMSABR,FEN,2024-07-31,ME_GOLD
1902121,KOR,ARCWTEAM3,ARC,2024-07-28,ME_GOLD
1902130,KOR,ARCMTEAM3,ARC,2024-07-29,ME_GOLD
1904038,KOR,TKWW57KG,TKW,2024-08-08,ME_GOLD
1893972,KOR,SHOWAPW,SHO,2024-07-28,ME_GOLD
1927151,KOR,FENMTEAMSABR,FEN,2024-07-31,ME_GOLD
1904040,KOR,TKWM58KG,TKW,2024-08-07,ME_GOLD
1893995,KOR,SHOWSPW,SHO,2024-08-03,ME_GOLD
1555372,MAR,ATHM3000MST,ATH,2024-08-07,ME_GOLD
1971903,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1971905,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1971909,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1971910,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1971911,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1965557,NED,ROWWNOCOX4,ROW,2024-08-01,ME_GOLD
1970500,NED,SALWILCA6,SAL,2024-08-07,ME_GOLD
1971917,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1971919,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1965559,NED,ROWWNOCOX2,ROW,2024-08-02,ME_GOLD
1971921,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1971929,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1970792,NED,BK3MTEAM3,BK3,2024-08-05,ME_GOLD
1971956,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1971976,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1971978,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1971923,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1965567,NED,ROWWNOCOX4,ROW,2024-08-01,ME_GOLD
1970797,NED,BK3MTEAM3,BK3,2024-08-05,ME_GOLD
1970514,NED,SALW49ERFX,SAL,2024-08-02,ME_GOLD
1965600,NED,ROWMSCULL4,ROW,2024-07-31,ME_GOLD
1965558,NED,ROWWSCULL1,ROW,2024-08-03,ME_GOLD
1971927,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1971934,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1969203,NED,CTRMSPRTEAM3,CTR,2024-08-06,ME_GOLD
1971940,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1971941,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1971942,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1972116,NED,ATHX4X400M,ATH,2024-08-03,ME_GOLD
1971945,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1971950,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1965556,NED,ROWWNOCOX2,ROW,2024-08-02,ME_GOLD
1965584,NED,ROWMSCULL4,ROW,2024-07-31,ME_GOLD
1971952,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1971955,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1971958,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1965566,NED,ROWWNOCOX4,ROW,2024-08-01,ME_GOLD
1965560,NED,ROWWNOCOX4,ROW,2024-08-01,ME_GOLD
1972234,NED,ATHX4X400M,ATH,2024-08-03,ME_GOLD
1971960,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1971963,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1971965,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1970800,NED,BK3MTEAM3,BK3,2024-08-05,ME_GOLD
1971968,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1970495,NED,SALW49ERFX,SAL,2024-08-02,ME_GOLD
1971904,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1971922,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1969218,NED,CTRMSPRTEAM3,CTR,2024-08-06,ME_GOLD
1970796,NED,BK3MTEAM3,BK3,2024-08-05,ME_GOLD
1971932,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1971948,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1965580,NED,ROWMSCULL4,ROW,2024-07-31,ME_GOLD
1972515,NED,OWSW10KM,OWS,2024-08-08,ME_GOLD
1971973,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1971974,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1971975,NED,HOCWTEAM11,HOC,2024-08-09,ME_GOLD
1965586,NED,ROWMSCULL4,ROW,2024-07-31,ME_GOLD
1971980,NED,HOCMTEAM11,HOC,2024-08-08,ME_GOLD
1878518,NOR,HBLWTEAM7,HBL,2024-08-10,ME_GOLD
1878516,NOR,HBLWTEAM7,HBL,2024-08-10,ME_GOLD
1878511,NOR,HBLWTEAM7,HBL,2024-08-10,ME_GOLD
1878487,NOR,HBLWTEAM7,HBL,2024-08-10,ME_GOLD
1898250,NOR,ATHM5000M,ATH,2024-08-10,ME_GOLD
1878493,NOR,HBLWTEAM7,HBL,2024-08-10,ME_GOLD
1878501,NOR,HBLWTEAM7,HBL,2024-08-10,ME_GOLD
1878625,NOR,WLFW81KG,WLF,2024-08-10,ME_GOLD
1878514,NOR,HBLWTEAM7,HBL,2024-08-10,ME_GOLD
1878509,NOR,HBLWTEAM7,HBL,2024-08-10,ME_GOLD
1878486,NOR,HBLWTEAM7,HBL,2024-08-10,ME_GOLD
1878515,NOR,HBLWTEAM7,HBL,2024-08-10,ME_GOLD
1878495,NOR,HBLWTEAM7,HBL,2024-08-10,ME_GOLD
1878353,NOR,ATHMDECATH,ATH,2024-08-03,ME_GOLD
1878490,NOR,HBLWTEAM7,HBL,2024-08-10,ME_GOLD
1878496,NOR,HBLWTEAM7,HBL,2024-08-10,ME_GOLD
1878500,NOR,HBLWTEAM7,HBL,2024-08-10,ME_GOLD
1878492,NOR,HBLWTEAM7,HBL,2024-08-10,ME_GOLD
1926635,NZL,RU7WTEAM7,RU7,2024-07-30,ME_GOLD
1945392,NZL,CSPWK4-500M,CSP,2024-08-08,ME_GOLD
1945386,NZL,CSLMX1,CSL,2024-08-05,ME_GOLD
1926634,NZL,RU7WTEAM7,RU7,2024-07-30,ME_GOLD
1927028,NZL,ROWWSCULL2,ROW,2024-08-01,ME_GOLD
1926632,NZL,RU7WTEAM7,RU7,2024-07-30,ME_GOLD
1926713,NZL,ATHMHIGHJUMP,ATH,2024-08-10,ME_GOLD
1926644,NZL,RU7WTEAM7,RU7,2024-07-30,ME_GOLD
1939553,NZL,GLFWSTROKE,GLF,2024-08-10,ME_GOLD
1926667,NZL,RU7WTEAM7,RU7,2024-07-30,ME_GOLD
1926629,NZL,RU7WTEAM7,RU7,2024-07-30,ME_GOLD
1926676,NZL,RU7WTEAM7,RU7,2024-07-30,ME_GOLD
1926596,NZL,RU7WTEAM7,RU7,2024-07-30,ME_GOLD
1926593,NZL,RU7WTEAM7,RU7,2024-07-30,ME_GOLD
1926647,NZL,RU7WTEAM7,RU7,2024-07-30,ME_GOLD
1927024,NZL,ROWWSCULL2,ROW,2024-08-01,ME_GOLD
1945375,NZL,CSPWK4-500M,CSP,2024-08-08,ME_GOLD
1926592,NZL,RU7WTEAM7,RU7,2024-07-30,ME_GOLD
1926646,NZL,RU7WTEAM7,RU7,2024-07-30,ME_GOLD
1878563,PAK,ATHMJAVELIN,ATH,2024-08-08,ME_GOLD
1563327,POL,CLBWSPEED,CLB,2024-08-07,ME_GOLD
1933821,POR,CTRMMADISON,CTR,2024-08-10,ME_GOLD
1550285,ROU,ROWWCOXED8,ROW,2024-08-03,ME_GOLD
1550294,ROU,ROWWCOXED8,ROW,2024-08-03,ME_GOLD
1551186,ROU,ROWMSCULL2,ROW,2024-08-01,ME_GOLD
1551238,ROU,ROWMSCULL2,ROW,2024-08-01,ME_GOLD
1550437,ROU,ROWWCOXED8,ROW,2024-08-03,ME_GOLD
1550542,ROU,ROWWCOXED8,ROW,2024-08-03,ME_GOLD
1550630,ROU,ROWWCOXED8,ROW,2024-08-03,ME_GOLD
1981131,SLO,CLBWBLCOMB,CLB,2024-08-10,ME_GOLD
1980833,SLO,JUDW63KG,JUD,2024-07-30,ME_GOLD
1956347,SRB,SHOXAPMT,SHO,2024-07-30,ME_GOLD
1956426,SRB,WPOMTEAM7,WPO,2024-08-11,ME_GOLD
1956427,SRB,WPOMTEAM7,WPO,2024-08-11,ME_GOLD
1956398,SRB,TENMSINGLES,TEN,2024-08-04,ME_GOLD
1956432,SRB,WPOMTEAM7,WPO,2024-08-11,ME_GOLD
1956434,SRB,WPOMTEAM7,WPO,2024-08-11,ME_GOLD
1956440,SRB,WPOMTEAM7,WPO,2024-08-11,ME_GOLD
1956438,SRB,WPOMTEAM7,WPO,2024-08-11,ME_GOLD
1956444,SRB,WPOMTEAM7,WPO,2024-08-11,ME_GOLD
1956356,SRB,SHOXAPMT,SHO,2024-07-30,ME_GOLD
1956448,SRB,WPOMTEAM7,WPO,2024-08-11,ME_GOLD
1956456,SRB,WPOMTEAM7,WPO,2024-08-11,ME_GOLD
1956459,SRB,WPOMTEAM7,WPO,2024-08-11,ME_GOLD
1956457,SRB,WPOMTEAM7,WPO,2024-08-11,ME_GOLD
1956465,SRB,WPOMTEAM7,WPO,2024-08-11,ME_GOLD
1956466,SRB,WPOMTEAM7,WPO,2024-08-11,ME_GOLD
1977709,SUI,SHOWR3PW,SHO,2024-08-02,ME_GOLD
1934586,SWE,VBVMTEAM2,VBV,2024-08-10,ME_GOLD
1569203,SWE,ATHMPLEVAULT,ATH,2024-08-05,ME_GOLD
1934579,SWE,VBVMTEAM2,VBV,2024-08-10,ME_GOLD
1902841,THA,TKWW49KG,TKW,2024-08-07,ME_GOLD
1570107,TPE,BDMMDOUBLES,BDM,2024-08-04,ME_GOLD
1887963,TPE,BOXW57KG,BOX,2024-08-10,ME_GOLD
1570105,TPE,BDMMDOUBLES,BDM,2024-08-04,ME_GOLD
1947737,TUN,TKWM80KG,TKW,2024-08-09,ME_GOLD
1970827,UGA,ATHM10000M,ATH,2024-08-02,ME_GOLD
1897633,UKR,FENWTEAMSABR,FEN,2024-08-03,ME_GOLD
1564362,UKR,BOXM80KG,BOX,2024-08-07,ME_GOLD
1897638,UKR,FENWTEAMSABR,FEN,2024-08-03,ME_GOLD
1897637,UKR,FENWTEAMSABR,FEN,2024-08-03,ME_GOLD
1571559,UKR,ATHWHIGHJUMP,ATH,2024-08-04,ME_GOLD
1954688,USA,BKBMTEAM5,BKB,2024-08-10,ME_GOLD
1943542,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1960721,USA,ATHWDISCUS,ATH,2024-08-05,ME_GOLD
1960604,USA,ATHM4X400M,ATH,2024-08-10,ME_GOLD
1944631,USA,ROWMNOCOX4,ROW,2024-08-01,ME_GOLD
4665325,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1954687,USA,BKBMTEAM5,BKB,2024-08-10,ME_GOLD
4979555,USA,ATHW4X400M,ATH,2024-08-10,ME_GOLD
1959825,USA,GARWTEAM,GAR,2024-07-30,ME_GOLD
1943547,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1954729,USA,BKBWTEAM5,BKB,2024-08-11,ME_GOLD
1954730,USA,BKBWTEAM5,BKB,2024-08-11,ME_GOLD
1944652,USA,ROWMNOCOX4,ROW,2024-08-01,ME_GOLD
1960688,USA,ATHMSHOTPUT,ATH,2024-08-03,ME_GOLD
1954698,USA,BKBMTEAM5,BKB,2024-08-10,ME_GOLD
1943550,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1954699,USA,BKBMTEAM5,BKB,2024-08-10,ME_GOLD
1960711,USA,ATHWLONGJUMP,ATH,2024-08-08,ME_GOLD
1950584,USA,FENWTEAMFOIL,FEN,2024-08-01,ME_GOLD
1943588,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1954700,USA,BKBMTEAM5,BKB,2024-08-10,ME_GOLD
1954701,USA,BKBMTEAM5,BKB,2024-08-10,ME_GOLD
1955304,USA,WREWFS68KG,WRE,2024-08-06,ME_GOLD
1954683,USA,BKBMTEAM5,BKB,2024-08-10,ME_GOLD
1943553,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1943555,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1944681,USA,ROWMNOCOX4,ROW,2024-08-01,ME_GOLD
1954734,USA,BKBWTEAM5,BKB,2024-08-11,ME_GOLD
1954735,USA,BKBWTEAM5,BKB,2024-08-11,ME_GOLD
1954705,USA,BKBMTEAM5,BKB,2024-08-10,ME_GOLD
1960177,USA,ATHM400M,ATH,2024-08-07,ME_GOLD
1961016,USA,ATHW4X400M,ATH,2024-08-10,ME_GOLD
1935916,USA,SWMM4X100MFR,SWM,2024-07-27,ME_GOLD
1955373,USA,WREWFS50KG,WRE,2024-08-07,ME_GOLD
1960933,USA,ATHM1500M,ATH,2024-08-06,ME_GOLD
1954709,USA,BKBMTEAM5,BKB,2024-08-10,ME_GOLD
1960961,USA,ATHM110MHURD,ATH,2024-08-08,ME_GOLD
1960909,USA,ATHW4X400M,ATH,2024-08-10,ME_GOLD
1943558,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1954739,USA,BKBWTEAM5,BKB,2024-08-11,ME_GOLD
1954714,USA,BKBMTEAM5,BKB,2024-08-10,ME_GOLD
1935932,USA,SWMW4X100MMD,SWM,2024-08-04,ME_GOLD
1935933,USA,SWMM4X100MFR,SWM,2024-07-27,ME_GOLD
1943566,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1943567,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1954742,USA,BKBWTEAM5,BKB,2024-08-11,ME_GOLD
1943206,USA,SRFWSHORTBRD,SRF,2024-08-06,ME_GOLD
1944727,USA,ROWMNOCOX4,ROW,2024-08-01,ME_GOLD
1943574,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1943575,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1943576,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1954748,USA,BKBWTEAM5,BKB,2024-08-11,ME_GOLD
1917154,USA,WLFW71KG,WLF,2024-08-09,ME_GOLD
1959814,USA,GARWTEAM,GAR,2024-07-30,ME_GOLD
1943580,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1960169,USA,ATHW100MHURD,ATH,2024-08-10,ME_GOLD
1943569,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1951724,USA,GLFMSTROKE,GLF,2024-08-04,ME_GOLD
1943585,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1943586,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1943587,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1954752,USA,BKBWTEAM5,BKB,2024-08-11,ME_GOLD
1943591,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1954684,USA,BKBMTEAM5,BKB,2024-08-10,ME_GOLD
1954753,USA,BKBWTEAM5,BKB,2024-08-11,ME_GOLD
1965942,USA,ATHW4X100M,ATH,2024-08-09,ME_GOLD
1954754,USA,BKBWTEAM5,BKB,2024-08-11,ME_GOLD
1935999,USA,SWMW4X100MMD,SWM,2024-08-04,ME_GOLD
1950659,USA,FENWTEAMFOIL,FEN,2024-08-01,ME_GOLD
1954724,USA,BKBMTEAM5,BKB,2024-08-10,ME_GOLD
1955108,USA,CTRWPURTEAM4,CTR,2024-08-07,ME_GOLD
1943596,USA,FBLWTEAM11,FBL,2024-08-10,ME_GOLD
1954757,USA,BKBWTEAM5,BKB,2024-08-11,ME_GOLD
4979564,USA,ATHM4X400M,ATH,2024-08-10,ME_GOLD
1954758,USA,BKBWTEAM5,BKB,2024-08-11,ME_GOLD
1556045,UZB,BOXM51KG,BOX,2024-08-08,ME_GOLD
1556869,UZB,BOXMO92KG,BOX,2024-08-10,ME_GOLD
1562164,UZB,WREMFS74KG,WRE,2024-08-10,ME_GOLD
1566997,UZB,JUDW52KG,JUD,2024-07-28,ME_GOLD
1556049,UZB,BOXM57KG,BOX,2024-08-10,ME_GOLD
1556860,UZB,BOXM92KG,BOX,2024-08-09,ME_GOLD
1556797,UZB,BOXM71KG,BOX,2024-08-09,ME_GOLD
1887714,UZB,TKWM68KG,TKW,2024-08-08,ME_GOLD
1979734,AIN,TENWDOUBLES,TEN,2024-08-04,ME_SILVER
1938437,AIN,GTRW1TRA,GTR,2024-08-02,ME_SILVER
1979732,AIN,TENWDOUBLES,TEN,2024-08-04,ME_SILVER
1538160,AIN,ROWMSCULL1,ROW,2024-08-03,ME_SILVER
1538028,ARG,SALXNACRA17,SAL,2024-08-08,ME_SILVER
1538041,ARG,SALXNACRA17,SAL,2024-08-08,ME_SILVER
1532872,ARM,WREMGR97KG,WRE,2024-08-07,ME_SILVER
1915828,ARM,GARM1APVT,GAR,2024-08-04,ME_SILVER
1544424,ARM,WLFMO102KG,WLF,2024-08-10,ME_SILVER
1947497,AUS,WPOWTEAM7,WPO,2024-08-10,ME_SILVER
1947508,AUS,WPOWTEAM7,WPO,2024-08-10,ME_SILVER
1947546,AUS,WPOWTEAM7,WPO,2024-08-10,ME_SILVER
1947513,AUS,WPOWTEAM7,WPO,2024-08-10,ME_SILVER
1940438,AUS,EQUOEVENINDV,EQU,2024-07-29,ME_SILVER
1946186,AUS,SWMM4X100MFR,SWM,2024-07-27,ME_SILVER
1940217,AUS,CSPMK4-500M,CSP,2024-08-08,ME_SILVER
1940222,AUS,CSPMK4-500M,CSP,2024-08-08,ME_SILVER
1947523,AUS,WPOWTEAM7,WPO,2024-08-10,ME_SILVER
1947540,AUS,WPOWTEAM7,WPO,2024-08-10,ME_SILVER
1947506,AUS,WPOWTEAM7,WPO,2024-08-10,ME_SILVER
1940220,AUS,CSPMK4-500M,CSP,2024-08-08,ME_SILVER
1947541,AUS,WPOWTEAM7,WPO,2024-08-10,ME_SILVER
1939795,AUS,ATHW1500M,ATH,2024-08-10,ME_SILVER
1947512,AUS,WPOWTEAM7,WPO,2024-08-10,ME_SILVER
1945588,AUS,OWSW10KM,OWS,2024-08-08,ME_SILVER
1947528,AUS,WPOWTEAM7,WPO,2024-08-10,ME_SILVER
1940414,AUS,DIVW3M,DIV,2024-08-09,ME_SILVER
1947515,AUS,WPOWTEAM7,WPO,2024-08-10,ME_SILVER
1945982,AUS,SALMIQFOIL,SAL,2024-08-03,ME_SILVER
1939838,AUS,ATHWHIGHJUMP,ATH,2024-08-04,ME_SILVER
1947514,AUS,WPOWTEAM7,WPO,2024-08-10,ME_SILVER
1946146,AUS,SWMW4X100MMD,SWM,2024-08-04,ME_SILVER
1946174,AUS,SWMW4X100MMD,SWM,2024-08-04,ME_SILVER
1946129,AUS,SRFMSHORTBRD,SRF,2024-08-06,ME_SILVER
1946190,AUS,SWMW4X100MMD,SWM,2024-08-04,ME_SILVER
1940221,AUS,CSPMK4-500M,CSP,2024-08-08,ME_SILVER
1947498,AUS,WPOWTEAM7,WPO,2024-08-10,ME_SILVER
1946235,AUS,SWMM4X100MFR,SWM,2024-07-27,ME_SILVER
1972343,AZE,BOXM92KG,BOX,2024-08-09,ME_SILVER
1946883,AZE,TKWM58KG,TKW,2024-08-07,ME_SILVER
1942753,BEL,ATHMMARATHON,ATH,2024-08-10,ME_SILVER
1950939,BOT,ATHM4X400M,ATH,2024-08-10,ME_SILVER
1950897,BOT,ATHM4X400M,ATH,2024-08-10,ME_SILVER
1951506,BOT,ATHM4X400M,ATH,2024-08-10,ME_SILVER
1967574,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967565,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967567,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967575,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1951928,BRA,ATHM20KMWALK,ATH,2024-08-01,ME_SILVER
1967616,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967594,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967593,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967599,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967602,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967606,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967608,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967607,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967612,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967617,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967623,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1952595,BRA,CSPMC1-1000M,CSP,2024-08-09,ME_SILVER
1967625,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967630,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967626,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967629,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967628,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1967635,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1955783,BRA,SRFWSHORTBRD,SRF,2024-08-06,ME_SILVER
1967636,BRA,FBLWTEAM11,FBL,2024-08-10,ME_SILVER
1915338,BRN,ATHW400M,ATH,2024-08-09,ME_SILVER
1548948,BUL,GRYW1AA,GRY,2024-08-09,ME_SILVER
1960762,CAN,RU7WTEAM7,RU7,2024-07-30,ME_SILVER
1974048,CAN,ATHM800M,ATH,2024-08-10,ME_SILVER
1960765,CAN,RU7WTEAM7,RU7,2024-07-30,ME_SILVER
1965815,CAN,WLFW59KG,WLF,2024-08-08,ME_SILVER
1960778,CAN,RU7WTEAM7,RU7,2024-07-30,ME_SILVER
1960779,CAN,RU7WTEAM7,RU7,2024-07-30,ME_SILVER
1960781,CAN,RU7WTEAM7,RU7,2024-07-30,ME_SILVER
1967508,CAN,ROWWCOXED8,ROW,2024-08-03,ME_SILVER
4031142,CAN,ROWWCOXED8,ROW,2024-08-03,ME_SILVER
1967511,CAN,ROWWCOXED8,ROW,2024-08-03,ME_SILVER
1960797,CAN,RU7WTEAM7,RU7,2024-07-30,ME_SILVER
1967340,CAN,VBVWTEAM2,VBV,2024-08-09,ME_SILVER
1967514,CAN,ROWWCOXED8,ROW,2024-08-03,ME_SILVER
1967069,CAN,SWMM100MBF,SWM,2024-08-03,ME_SILVER
1960803,CAN,RU7WTEAM7,RU7,2024-07-30,ME_SILVER
1967515,CAN,ROWWCOXED8,ROW,2024-08-03,ME_SILVER
1960812,CAN,RU7WTEAM7,RU7,2024-07-30,ME_SILVER
1967517,CAN,ROWWCOXED8,ROW,2024-08-03,ME_SILVER
1960817,CAN,RU7WTEAM7,RU7,2024-07-30,ME_SILVER
1960822,CAN,RU7WTEAM7,RU7,2024-07-30,ME_SILVER
1967522,CAN,ROWWCOXED8,ROW,2024-08-03,ME_SILVER
1960826,CAN,RU7WTEAM7,RU7,2024-07-30,ME_SILVER
1960832,CAN,RU7WTEAM7,RU7,2024-07-30,ME_SILVER
1967528,CAN,ROWWCOXED8,ROW,2024-08-03,ME_SILVER
1960834,CAN,RU7WTEAM7,RU7,2024-07-30,ME_SILVER
1967530,CAN,ROWWCOXED8,ROW,2024-08-03,ME_SILVER
1967346,CAN,VBVWTEAM2,VBV,2024-08-09,ME_SILVER
1960837,CAN,RU7WTEAM7,RU7,2024-07-30,ME_SILVER
1935199,CHI,WREMGR130KG,WRE,2024-08-06,ME_SILVER
1913382,CHN,ARCWTEAM3,ARC,2024-07-28,ME_SILVER
1919973,CHN,WREMGR60KG,WRE,2024-08-06,ME_SILVER
1926926,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1926893,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1926894,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1913702,CHN,CLBWSPEED,CLB,2024-08-07,ME_SILVER
1926895,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1919067,CHN,ATHWDISCUS,ATH,2024-08-05,ME_SILVER
1926896,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1910372,CHN,TKWW49KG,TKW,2024-08-07,ME_SILVER
1913436,CHN,BDMWSINGLES,BDM,2024-08-05,ME_SILVER
1926898,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1926901,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1913372,CHN,ARCWTEAM3,ARC,2024-07-28,ME_SILVER
1913424,CHN,BDMMDOUBLES,BDM,2024-08-04,ME_SILVER
1913441,CHN,BDMWDOUBLES,BDM,2024-08-03,ME_SILVER
1926908,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1926909,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1913928,CHN,SHOMTRM,SHO,2024-07-30,ME_SILVER
1918872,CHN,GARW1APUB,GAR,2024-08-04,ME_SILVER
1918858,CHN,GARMTEAM,GAR,2024-07-29,ME_SILVER
1926910,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1913442,CHN,BDMWDOUBLES,BDM,2024-08-03,ME_SILVER
1913429,CHN,BDMMDOUBLES,BDM,2024-08-04,ME_SILVER
1927719,CHN,TENXDOUBLES,TEN,2024-08-02,ME_SILVER
1918790,CHN,GTRM1TRA,GTR,2024-08-02,ME_SILVER
1913699,CHN,CLBMSPEED,CLB,2024-08-08,ME_SILVER
1926912,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1926914,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1926827,CHN,BOXW66KG,BOX,2024-08-09,ME_SILVER
1926828,CHN,BOXW60KG,BOX,2024-08-06,ME_SILVER
1913380,CHN,ARCWTEAM3,ARC,2024-07-28,ME_SILVER
1926915,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1926916,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1926920,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1927704,CHN,TENXDOUBLES,TEN,2024-08-02,ME_SILVER
1926922,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1918881,CHN,GARW1APBB,GAR,2024-08-05,ME_SILVER
1926923,CHN,HOCWTEAM11,HOC,2024-08-09,ME_SILVER
1935685,COL,GARM1APHB,GAR,2024-08-05,ME_SILVER
1543506,COL,WLFM89KG,WLF,2024-08-09,ME_SILVER
