athlete_id,name,tvName,dob,gender,role,country_id,disciplineList,eventList
1924470,OHURUOGU Victoria,Victoria OHURUOGU,1993-02-28,Female,Athlete,GBR,['ATH'],"['ATHW400M', 'ATHW4X400M']"
1924471,OJORA Tade,Tade OJORA,1999-10-14,Male,Athlete,GBR,['ATH'],['ATHM110MHURD']
1924472,OKOYE Lawrence,Lawrence OKOYE,1991-10-06,Male,Athlete,GBR,['ATH'],['ATHMDISCUS']
1924474,PERCY Nicholas,Nicholas PERCY,1994-12-05,Male,Athlete,GBR,['ATH'],['ATHMDISCUS']
1924478,PRATT Aimee,Aimee PRATT,1997-10-03,Female,Athlete,GBR,['ATH'],['ATHW3000MST']
1924483,REEKIE Jemma,Jemma REEKIE,1998-03-06,Female,Athlete,GBR,['ATH'],['ATHW800M']
1924486,PATTISON Ben,Ben PATTISON,2001-12-15,Male,Athlete,GBR,['ATH'],['ATHM800M']
1924494,HAUGER-THACKERY Calli,Calli HAUGER-THACKERY,1993-01-09,Female,Athlete,GBR,['ATH'],['ATHWMARATHON']
1924499,WALCOTT-NOLAN Revee,Revee WALCOTT-NOLAN,1995-03-06,Female,Athlete,GBR,['ATH'],['ATHW1500M']
1924505,WILKINSON Callum,Callum WILKINSON,1997-03-14,Male,Athlete,GBR,['ATH'],['ATHM20KMWALK']
1924506,WILLIAMS Jodie,Jodie WILLIAMS,1993-09-28,Female,Athlete,GBR,['ATH'],"['ATHW4X400M', 'ATHX4X400M']"
1924507,WILLIAMS Bianca,Bianca WILLIAMS,1993-12-18,Female,Athlete,GBR,['ATH'],"['ATHW200M', 'ATHW4X100M']"
1924509,YEARGIN Nicole,Nicole YEARGIN,1997-08-11,Female,Athlete,GBR,['ATH'],"['ATHW4X400M', 'ATHX4X400M']"
1924559,NICKA,NICKA,2007-06-08,Female,Athlete,LTU,['BKG'],['BKGWINDIVID']
1924576,SANTARELLI Andrea,Andrea SANTARELLI,1993-06-03,Male,Athlete,ITA,['FEN'],"['FENMEPEE', 'FENMTEAMEPEE']"
1924583,CIMINI Gabriele,Gabriele CIMINI,1994-06-09,Male,Athlete,ITA,['FEN'],['FENMTEAMEPEE']
1924585,FIAMINGO Rossella,Rossella FIAMINGO,1991-07-14,Female,Athlete,ITA,['FEN'],"['FENWEPEE', 'FENWTEAMEPEE']"
1924586,NAVARRIA Mara,Mara NAVARRIA,1985-07-18,Female,Athlete,ITA,['FEN'],['FENWTEAMEPEE']
1924587,SANTUCCIO Alberta,Alberta SANTUCCIO,1994-10-22,Female,Athlete,ITA,['FEN'],"['FENWEPEE', 'FENWTEAMEPEE']"
1924588,RIZZI Giulia,Giulia RIZZI,1989-06-20,Female,Athlete,ITA,['FEN'],"['FENWEPEE', 'FENWTEAMEPEE']"
1924595,SAMELE Luigi,Luigi SAMELE,1987-07-25,Male,Athlete,ITA,['FEN'],"['FENMSABRE', 'FENMTEAMSABR']"
1924596,CURATOLI Luca,Luca CURATOLI,1994-07-25,Male,Athlete,ITA,['FEN'],"['FENMSABRE', 'FENMTEAMSABR']"
1924597,GALLO Michele,Michele GALLO,2001-05-18,Male,Athlete,ITA,['FEN'],"['FENMSABRE', 'FENMTEAMSABR']"
1924598,TORRE Pietro,Pietro TORRE,2002-05-06,Male,Athlete,ITA,['FEN'],['FENMTEAMSABR']
1924605,CRISCIO Martina,Martina CRISCIO,1994-01-24,Female,Athlete,ITA,['FEN'],"['FENWSABRE', 'FENWTEAMSABR']"
1924606,BATTISTON Michela,Michela BATTISTON,1997-09-15,Female,Athlete,ITA,['FEN'],"['FENWSABRE', 'FENWTEAMSABR']"
1924607,MORMILE Chiara,Chiara MORMILE,1995-05-30,Female,Athlete,ITA,['FEN'],"['FENWSABRE', 'FENWTEAMSABR']"
1924608,VECCHI Irene,Irene VECCHI,1989-06-10,Female,Athlete,ITA,['FEN'],['FENWTEAMSABR']
1924881,LIMARDO GASCON Ruben,Ruben LIMARDO GASCON,1985-08-03,Male,Athlete,VEN,['FEN'],"['FENMEPEE', 'FENMTEAMEPEE']"
1924884,JASIUNAS Rytis,Rytis JASIUNAS,1994-07-20,Male,Athlete,LTU,['SAL'],['SALMIQFOIL']
1924885,ANDRULYTE Viktorija,Viktorija ANDRULYTE,1992-04-16,Female,Athlete,LTU,['SAL'],['SALWILCA6']
1924894,LUGO Grabiel,Grabiel LUGO,1996-09-19,Male,Athlete,VEN,['FEN'],"['FENMEPEE', 'FENMTEAMEPEE']"
1924905,TVOROGAL Robert,Robert TVOROGAL,1994-10-05,Male,Athlete,LTU,['GAR'],"['GARM', 'GARM1APHB', 'GARM1APPB']"
1924909,LIMARDO Francisco,Francisco LIMARDO,1987-03-27,Male,Athlete,VEN,['FEN'],"['FENMEPEE', 'FENMTEAMEPEE']"
1924914,BRICENO Thomas,Thomas BRICENO,1993-09-16,Male,Athlete,CHI,['JUD'],['JUDM100KG']
1924918,LIMARDO Jesus,Jesus LIMARDO,1996-02-29,Male,Athlete,VEN,['FEN'],['FENMTEAMEPEE']
1924937,DILYTE Gabija,Gabija DILYTE,2003-09-09,Female,Athlete,LTU,['WRE'],['WREWFS50KG']
1924941,COLLYMORE Tilly,Tilly COLLYMORE,2007-11-27,Female,Athlete,GRN,['SWM'],['SWMW100MFR']
1924957,PAREDES TORRES Katherine F,Katherine F PAREDES TORRES,1998-05-22,Female,Athlete,VEN,['FEN'],['FENWSABRE']
1925060,RODRIGUEZ OROZCO Raiber Jose,Raiber Jose RODRIGUEZ OROZCO,1990-12-28,Male,Athlete,VEN,['WRE'],['WREMGR60KG']
1925079,MONTERO CHIRINOS Anthony Jose,Anthony Jose MONTERO CHIRINOS,1997-05-24,Male,Athlete,VEN,['WRE'],['WREMFS74KG']
1925088,ARGUELLO VILLEGAS Betzabeth Angeli.,Betzabeth Angeli. ARGUELLO VILLEGAS,1991-01-28,Female,Athlete,VEN,['WRE'],['WREWFS53KG']
1925091,CARABALLO HERNANDEZ Soleymi Antoni.,Soleymi Antoni. CARABALLO HERNANDEZ,1994-06-17,Female,Athlete,VEN,['WRE'],['WREWFS68KG']
1925098,BARRIOS Anriquelis,Anriquelis BARRIOS,1993-08-20,Female,Athlete,VEN,['JUD'],['JUDW63KG']
1925106,METELLUS Philippe Abel,Philippe Abel METELLUS,1990-05-30,Male,Athlete,HAI,['JUD'],['JUDM73KG']
1925121,HO Ian Yentou,HO Ian Yentou,1997-04-25,Male,Athlete,HKG,['SWM'],"['SWMM100MFR', 'SWMM50MFR']"
1925123,AU Hoi Shun Stephanie,AU Hoi Shun Stephanie,1992-05-30,Female,Athlete,HKG,['SWM'],"['SWMW4X100MFR', 'SWMW4X100MMD', 'SWMWRELAY']"
1925124,CHENG Camille Lily Mei,CHENG Camille Lily Mei,1993-05-09,Female,Athlete,HKG,['SWM'],"['SWMW4X100MFR', 'SWMWRELAY']"
1925125,HAUGHEY Siobhan Bernadette,HAUGHEY Siobhan Bernadette,1997-10-31,Female,Athlete,HKG,['SWM'],"['SWMW100MFR', 'SWMW200MFR', 'SWMW4X100MMD']"
1925126,KAN Cheuk Tung Natalie,KAN Cheuk Tung Natalie,2002-04-30,Female,Athlete,HKG,['SWM'],"['SWMW4X100MFR', 'SWMW4X100MMD', 'SWMWRELAY']"
1925129,TAM Hoi Lam,TAM Hoi Lam,1998-04-21,Female,Athlete,HKG,['SWM'],"['SWMW4X100MFR', 'SWMW4X100MMD', 'SWMWRELAY']"
1925130,CHEUNG Sum Yuet Cindy,CHEUNG Sum Yuet Cindy,2006-08-09,Female,Athlete,HKG,['SWM'],"['SWMW100MBA', 'SWMW200MBA']"
1925164,LEE Cheuk Yiu,LEE Cheuk Yiu,1996-08-28,Male,Athlete,HKG,['BDM'],['BDMMSINGLES']
1925167,TANG Chun Man,TANG Chun Man,1995-03-20,Male,Athlete,HKG,['BDM'],['BDMXDOUBLES']
1925168,LO Sin Yan Happy,LO Sin Yan Happy,2003-02-25,Female,Athlete,HKG,['BDM'],['BDMWSINGLES']
1925170,TSE Ying Suet,TSE Ying Suet,1991-11-09,Female,Athlete,HKG,['BDM'],['BDMXDOUBLES']
1925171,YEUNG Nga Ting,YEUNG Nga Ting,1998-10-13,Female,Athlete,HKG,['BDM'],['BDMWDOUBLES']
1925172,YEUNG Pui Lam,YEUNG Pui Lam,2001-10-26,Female,Athlete,HKG,['BDM'],['BDMWDOUBLES']
1925180,KIFLE Aron,Aron KIFLE,1998-02-20,Male,Athlete,ERI,['ATH'],['ATHM5000M']
1925255,PRIMOVA Aynura,Aynura PRIMOVA,2006-09-02,Female,Athlete,TKM,['SWM'],['SWMW100MBA']
1925275,TOTI Giovanni,Giovanni TOTI,2000-12-28,Male,Athlete,ITA,['BDM'],['BDMMSINGLES']
1925301,ANTI,ANTI,1997-11-30,Female,Athlete,ITA,['BKG'],['BKGWINDIVID']
1925346,SCUTTO Assunta,Assunta SCUTTO,2002-01-17,Female,Athlete,ITA,['JUD'],"['JUDW48KG', 'JUDXTEAM6']"
1925347,GIUFFRIDA Odette,Odette GIUFFRIDA,1994-10-12,Female,Athlete,ITA,['JUD'],"['JUDW52KG', 'JUDXTEAM6']"
1925348,TONIOLO Veronica,Veronica TONIOLO,2003-05-20,Female,Athlete,ITA,['JUD'],"['JUDW57KG', 'JUDXTEAM6']"
1925349,BELLANDI Alice,Alice BELLANDI,1998-11-20,Female,Athlete,ITA,['JUD'],"['JUDW78KG', 'JUDXTEAM6']"
1925350,LOMBARDO Manuel,Manuel LOMBARDO,1998-12-04,Male,Athlete,ITA,['JUD'],"['JUDM73KG', 'JUDXTEAM6']"
1925351,PARLATI Christian,Christian PARLATI,1998-01-23,Male,Athlete,ITA,['JUD'],"['JUDM90KG', 'JUDXTEAM6']"
1925352,TAVANO Asya,Asya TAVANO,2002-06-06,Female,Athlete,ITA,['JUD'],"['JUDWO78KG', 'JUDXTEAM6']"
1925355,CHAMIZO MARQUEZ Frank,Frank CHAMIZO MARQUEZ,1992-07-10,Male,Athlete,ITA,['WRE'],['WREMFS74KG']
1925359,RUSSO Aurora,Aurora RUSSO,2003-06-03,Female,Athlete,ITA,['WRE'],['WREWFS57KG']
1925508,CARLINO Andrea,Andrea CARLINO,1997-01-17,Male,Athlete,ITA,['JUD'],"['JUDM60KG', 'JUDXTEAM6']"
1925513,PIRAS Matteo,Matteo PIRAS,1993-09-30,Male,Athlete,ITA,['JUD'],"['JUDM66KG', 'JUDXTEAM6']"
1925515,ESPOSITO Antonio,Antonio ESPOSITO,1994-11-18,Male,Athlete,ITA,['JUD'],"['JUDM81KG', 'JUDXTEAM6']"
1925519,PIRELLI Gennaro,Gennaro PIRELLI,2000-08-21,Male,Athlete,ITA,['JUD'],"['JUDM100KG', 'JUDXTEAM6']"
1925542,RUSSO Savita,Savita RUSSO,2005-05-18,Female,Athlete,ITA,['JUD'],"['JUDW63KG', 'JUDXTEAM6']"
1925630,PALTRINIERI Gregorio,Gregorio PALTRINIERI,1994-09-05,Male,Athlete,ITA,"['OWS', 'SWM']","['OWSM10KM', 'SWMM1500MFR', 'SWMM800MFR']"
1925631,ACERENZA Domenico,Domenico ACERENZA,1995-01-19,Male,Athlete,ITA,['OWS'],['OWSM10KM']
1925632,QUADARELLA Simona,Simona QUADARELLA,1998-12-18,Female,Athlete,ITA,['SWM'],"['SWMW1500MFR', 'SWMW800MFR']"
1925633,MARTINENGHI Nicolo,Nicolo MARTINENGHI,1999-08-01,Male,Athlete,ITA,['SWM'],"['SWMM100MBR', 'SWMM4X100MMD', 'SWMX4X100MMD']"
1925634,FRIGO Manuel,Manuel FRIGO,1997-02-18,Male,Athlete,ITA,['SWM'],"['SWMM4X100MFR', 'SWMMRELAY']"
1925635,CECCON Thomas,Thomas CECCON,2001-01-27,Male,Athlete,ITA,['SWM'],"['SWMM100MBA', 'SWMM200MBA', 'SWMM4X100MFR', 'SWMM4X100MMD']"
1925636,MIRESSI Alessandro,Alessandro MIRESSI,1998-10-02,Male,Athlete,ITA,['SWM'],"['SWMM100MFR', 'SWMM4X100MFR', 'SWMM4X100MMD']"
1925637,RAZZETTI Alberto,Alberto RAZZETTI,1999-06-02,Male,Athlete,ITA,['SWM'],"['SWMM200MBF', 'SWMM200MIM', 'SWMM400MIM']"
1925638,PILATO Benedetta,Benedetta PILATO,2005-01-18,Female,Athlete,ITA,['SWM'],"['SWMW100MBR', 'SWMW4X100MMD']"
1925639,BIGINELLI Maia,Maia BIGINELLI,2003-06-09,Female,Athlete,ITA,['DIV'],['DIVW10M']
1925640,JODOIN di MARIA Sarah,Sarah JODOIN di MARIA,2000-01-03,Female,Athlete,ITA,['DIV'],['DIVW10M']
1925641,BERTOCCHI Elena,Elena BERTOCCHI,1994-09-19,Female,Athlete,ITA,['DIV'],"['DIVW3M', 'DIVW3MTEAM2']"
1925642,PELLACANI Chiara,Chiara PELLACANI,2002-09-12,Female,Athlete,ITA,['DIV'],"['DIVW3M', 'DIVW3MTEAM2']"
1925643,MARSAGLIA Lorenzo,Lorenzo MARSAGLIA,1996-11-16,Male,Athlete,ITA,['DIV'],"['DIVM3M', 'DIVM3MTEAM2']"
1925644,TOCCI Giovanni,Giovanni TOCCI,1994-08-31,Male,Athlete,ITA,['DIV'],"['DIVM3M', 'DIVM3MTEAM2']"
1925645,LARSEN Andreas Sargent,Andreas Sargent LARSEN,1999-04-20,Male,Athlete,ITA,['DIV'],['DIVM10M']
1925647,BRUNI Lorenzo,Lorenzo BRUNI,1994-04-08,Male,Athlete,ITA,['WPO'],['WPOMTEAM7']
1925649,CONDEMI Francesco,Francesco CONDEMI,2003-12-23,Male,Athlete,ITA,['WPO'],['WPOMTEAM7']
1925652,del LUNGO Marco,Marco del LUNGO,1990-03-01,Male,Athlete,ITA,['WPO'],['WPOMTEAM7']
1925653,di FULVIO Francesco,Francesco di FULVIO,1993-08-15,Male,Athlete,ITA,['WPO'],['WPOMTEAM7']
1925654,di SOMMA Edoardo,Edoardo di SOMMA,1996-09-30,Male,Athlete,ITA,['WPO'],['WPOMTEAM7']
1925656,ECHENIQUE Gonzalo,Gonzalo ECHENIQUE,1990-04-27,Male,Athlete,ITA,['WPO'],['WPOMTEAM7']
1925657,FONDELLI Andrea,Andrea FONDELLI,1994-02-27,Male,Athlete,ITA,['WPO'],['WPOMTEAM7']
1925658,GIANAZZA Tommaso,Tommaso GIANAZZA,2002-07-21,Male,Athlete,ITA,['WPO'],['WPOMTEAM7']
1925659,IOCCHI GRATTA Matteo,Matteo IOCCHI GRATTA,2002-09-01,Male,Athlete,ITA,['WPO'],['WPOMTEAM7']
1925664,NICOSIA Gianmarco,Gianmarco NICOSIA,1998-02-12,Male,Athlete,ITA,['WPO'],['WPOMTEAM7']
1925665,PRESCIUTTI Nicholas,Nicholas PRESCIUTTI,1993-12-14,Male,Athlete,ITA,['WPO'],['WPOMTEAM7']
1925666,RENZUTO IODICE Vincenzo,Vincenzo RENZUTO IODICE,1993-04-08,Male,Athlete,ITA,['WPO'],['WPOMTEAM7']
1925667,VELOTTO Alessandro,Alessandro VELOTTO,1995-02-12,Male,Athlete,ITA,['WPO'],['WPOMTEAM7']
1925668,FRANCESCHI Sara,Sara FRANCESCHI,1999-02-01,Female,Athlete,ITA,['SWM'],"['SWMW200MIM', 'SWMW400MIM']"
1925669,ZAZZERI Lorenzo,Lorenzo ZAZZERI,1994-08-09,Male,Athlete,ITA,['SWM'],"['SWMM4X100MFR', 'SWMM50MFR']"
1925671,CARINI Giacomo,Giacomo CARINI,1997-07-02,Male,Athlete,ITA,['SWM'],"['SWMM200MBF', 'SWMM4X100MMD']"
1925675,CONTE BONIN Paolo,Paolo CONTE BONIN,2002-02-09,Male,Athlete,ITA,['SWM'],"['SWMM4X100MFR', 'SWMMRELAY']"
1925677,de TULLIO Luca,Luca de TULLIO,2003-09-21,Male,Athlete,ITA,['SWM'],"['SWMM1500MFR', 'SWMM800MFR']"
1925678,de TULLIO Marco,Marco de TULLIO,2000-09-21,Male,Athlete,ITA,['SWM'],['SWMM400MFR']
1925681,DEPLANO Leonardo,Leonardo DEPLANO,1999-07-21,Male,Athlete,ITA,['SWM'],"['SWMM100MFR', 'SWMM4X100MFR', 'SWMM50MFR']"
1925683,LAMBERTI Matteo,Matteo LAMBERTI,1999-03-24,Male,Athlete,ITA,['SWM'],['SWMM400MFR']
1925684,LAMBERTI Michele,Michele LAMBERTI,2000-11-03,Male,Athlete,ITA,['SWM'],"['SWMM100MBA', 'SWMX4X100MMD']"
1925686,MEGLI Filippo,Filippo MEGLI,1997-05-10,Male,Athlete,ITA,['SWM'],"['SWMM200MFR', 'SWMM4X200MFR']"
1925690,RAGAINI Alessandro,Alessandro RAGAINI,2006-08-02,Male,Athlete,ITA,['SWM'],"['SWMM200MFR', 'SWMM4X200MFR']"
1925691,RESTIVO Matteo,Matteo RESTIVO,1994-11-04,Male,Athlete,ITA,['SWM'],['SWMM200MBA']
1925692,VIBERTI Ludovico Blu Art,Ludovico Blu Art VIBERTI,2002-02-08,Male,Athlete,ITA,['SWM'],['SWMM100MBR']
1925693,GIOVANNINI Riccardo,Riccardo GIOVANNINI,2003-03-14,Male,Athlete,ITA,['DIV'],['DIVM10M']
1925700,GABBRIELLESCHI Giulia,Giulia GABBRIELLESCHI,1996-07-24,Female,Athlete,ITA,['OWS'],['OWSW10KM']
1925701,CERRUTI Linda,Linda CERRUTI,1993-10-07,Female,Athlete,ITA,['SWA'],"['SWAOTEAM8', 'SWAWTEAM2']"
1925702,ZUNINO Francesca,Francesca ZUNINO,2000-02-13,Female,Athlete,ITA,['SWA'],['SWAOTEAM8']
1925703,SPORTELLI Isotta,Isotta SPORTELLI,2000-01-02,Female,Athlete,ITA,['SWA'],['SWAOTEAM8']
1925706,PICCOLI Enrica,Enrica PICCOLI,1999-01-19,Female,Athlete,ITA,['SWA'],['SWAOTEAM8']
1925707,PEDOTTI Susanna,Susanna PEDOTTI,2004-09-13,Female,Alternate Athlete,ITA,['SWA'],['SWAOTEAM8']
1925711,IACOACCI Marta,Marta IACOACCI,2000-11-24,Female,Athlete,ITA,['SWA'],['SWAOTEAM8']
1925713,MASTROIANNI Sofia,Sofia MASTROIANNI,2001-08-02,Female,Athlete,ITA,['SWA'],['SWAOTEAM8']
1925715,VERNICE Giulia,Giulia VERNICE,2005-06-18,Female,Athlete,ITA,['SWA'],['SWAOTEAM8']
1925719,RUGGIERO Lucrezia,Lucrezia RUGGIERO,2000-06-07,Female,Athlete,ITA,['SWA'],"['SWAOTEAM8', 'SWAWTEAM2']"
1925721,ANGIOLINI Lisa,Lisa ANGIOLINI,1995-06-29,Female,Athlete,ITA,['SWM'],['SWMW100MBR']
1925725,COCCONCELLI Costanza,Costanza COCCONCELLI,2002-01-26,Female,Athlete,ITA,['SWM'],"['SWMW100MBF', 'SWMX4X100MMD']"
1925727,D'INNOCENZO Giulia,Giulia D'INNOCENZO,2002-05-17,Female,Athlete,ITA,['SWM'],"['SWMW4X200MFR', 'SWMWRELAY']"
1925728,CURTIS Sara,Sara CURTIS,2006-08-19,Female,Athlete,ITA,['SWM'],"['SWMW4X100MFR', 'SWMW50MFR']"
1925733,ARTAMONOVA Sona,Sona ARTAMONOVA,2007-10-09,Female,Athlete,CZE,['GAR'],"['GARW', 'GARW1AA', 'GARW1APBB', 'GARW1APFX', 'GARW1APUB', 'GARW1APVT']"
1925749,KLAMMERT David,David KLAMMERT,1994-04-09,Male,Athlete,CZE,['JUD'],['JUDM90KG']
1925750,KRPALEK Lukas,Lukas KRPALEK,1990-11-15,Male,Athlete,CZE,['JUD'],['JUDMO100KG']
1925751,ZACHOVA Renata,Renata ZACHOVA,2000-05-31,Female,Athlete,CZE,['JUD'],['JUDW63KG']
1925762,GRYCZ Marek,Marek GRYCZ,1997-09-15,Male,Athlete,CZE,['MPN'],['MPNMINDIVID']
1925763,HLAVACKOVA Lucie,Lucie HLAVACKOVA,2005-09-30,Female,Athlete,CZE,['MPN'],['MPNWINDIVID']
1925766,NOVOTNA Veronika,Veronika NOVOTNA,2000-11-11,Female,Athlete,CZE,['MPN'],['MPNWINDIVID']
1925768,VLACH Martin,Martin VLACH,1997-05-02,Male,Athlete,CZE,['MPN'],['MPNMINDIVID']
1925785,FANGIO Francesca,Francesca FANGIO,1995-08-17,Female,Athlete,ITA,['SWM'],['SWMW200MBR']
1925790,MENICUCCI Emma Virginia,Emma Virginia MENICUCCI,2002-05-11,Female,Athlete,ITA,['SWM'],"['SWMW4X100MFR', 'SWMWRELAY']"
1925791,MORINI Sofia,Sofia MORINI,2003-03-08,Female,Athlete,ITA,['SWM'],"['SWMW4X100MFR', 'SWMW4X100MMD', 'SWMW4X200MFR', 'SWMWRELAY', 'SWMX4X100MMD']"
1925793,PANZIERA Margherita,Margherita PANZIERA,1995-08-12,Female,Athlete,ITA,['SWM'],"['SWMW200MBA', 'SWMW4X100MMD']"
1925795,RAMATELLI Giulia,Giulia RAMATELLI,2000-09-09,Female,Athlete,ITA,['SWM'],"['SWMW4X200MFR', 'SWMWRELAY']"
1925797,SCOTTO di CARLO Viola,Viola SCOTTO di CARLO,2003-06-27,Female,Athlete,ITA,['SWM'],"['SWMW100MBF', 'SWMW4X100MMD']"
1925798,TARANTINO Chiara,Chiara TARANTINO,2003-08-14,Female,Athlete,ITA,['SWM'],"['SWMW4X100MFR', 'SWMWRELAY']"
1925803,BIAGIOTTI Matilde,Matilde BIAGIOTTI,2005-09-20,Female,Athlete,ITA,['SWM'],"['SWMW4X200MFR', 'SWMWRELAY']"
1925804,TADDEUCCI Ginevra,Ginevra TADDEUCCI,1997-05-03,Female,Athlete,ITA,"['OWS', 'SWM']","['OWSW10KM', 'SWMW1500MFR']"
1925805,AVEGNO Silvia,Silvia AVEGNO,1997-06-15,Female,Athlete,ITA,['WPO'],['WPOWTEAM7']
1925806,BANCHELLI Caterina,Caterina BANCHELLI,2000-09-25,Female,Athlete,ITA,['WPO'],['WPOWTEAM7']
1925807,BIANCONI Roberta,Roberta BIANCONI,1989-07-08,Female,Athlete,ITA,['WPO'],['WPOWTEAM7']
1925808,COCCHIERE Agnese,Agnese COCCHIERE,1999-06-04,Female,Athlete,ITA,['WPO'],['WPOWTEAM7']
1925809,CONDORELLI Giuseppina Aurora,Giuseppina Aurora CONDORELLI,2001-03-30,Female,Athlete,ITA,['WPO'],['WPOWTEAM7']
1925811,GALARDI Giuditta,Giuditta GALARDI,1995-06-10,Female,Athlete,ITA,['WPO'],['WPOWTEAM7']
1925813,GIUSTINI Sofia,Sofia GIUSTINI,2003-02-28,Female,Athlete,ITA,['WPO'],['WPOWTEAM7']
1925814,MARLETTA Claudia Roberta,Claudia Roberta MARLETTA,1995-11-23,Female,Athlete,ITA,['WPO'],['WPOWTEAM7']
1925815,PALMIERI Valeria,Valeria PALMIERI,1993-10-18,Female,Athlete,ITA,['WPO'],['WPOWTEAM7']
1925816,PICOZZI Domitilla,Domitilla PICOZZI,1998-06-05,Female,Athlete,ITA,['WPO'],['WPOWTEAM7']
1925820,TABANI Chiara,Chiara TABANI,1994-08-27,Female,Athlete,ITA,['WPO'],['WPOWTEAM7']
1925821,VIACAVA Giulia,Giulia VIACAVA,1994-09-01,Female,Athlete,ITA,['WPO'],['WPOWTEAM7']
1925822,BETTINI Dafne,Dafne BETTINI,2003-03-17,Female,Athlete,ITA,['WPO'],['WPOWTEAM7']
1925835,ADEYEYE Adebola,Adebola ADEYEYE,1999-11-10,Female,Athlete,NGR,['BKB'],['BKBWTEAM5']
1925840,EBO Lauren,Lauren EBO,2000-06-07,Female,Athlete,NGR,['BKB'],['BKBWTEAM5']
1925856,KUNAIYI-AKPANAH Pallas,Pallas KUNAIYI-AKPANAH,1997-07-12,Female,Athlete,NGR,['BKB'],['BKBWTEAM5']
1925859,MEJIA CASTILLO Kevin,Kevin MEJIA CASTILLO,1995-05-05,Male,Athlete,HON,['WRE'],['WREMGR97KG']
1925869,MUSA Murjanatu,Murjanatu MUSA,2000-05-05,Female,Athlete,NGR,['BKB'],['BKBWTEAM5']
1925873,AVILA MANCIA Julimar,Julimar AVILA MANCIA,1997-01-21,Female,Athlete,HON,['SWM'],['SWMW200MFR']
1925883,HORREGO Julio,Julio HORREGO,1998-10-08,Male,Athlete,HON,['SWM'],['SWMM200MBR']
1925905,OKONKWO Amy,Amy OKONKWO,1996-08-26,Female,Athlete,NGR,['BKB'],['BKBWTEAM5']
1925942,GRANADO Yohandri,Yohandri GRANADO,1999-09-05,Male,Athlete,VEN,['TKW'],['TKWM58KG']
1925944,OKORO Ifunanya,Ifunanya OKORO,1999-07-06,Female,Athlete,NGR,['BKB'],['BKBWTEAM5']
1925951,TAIWO Tomi ,Tomi  TAIWO,2000-06-16,Female,Athlete,NGR,['BKB'],['BKBWTEAM5']
1925995,CHITUNDU Avell,Avell CHITUNDU,1997-07-30,Female,Athlete,ZAM,['FBL'],['FBLWTEAM11']
1925999,BANDA Barbra,Barbra BANDA,2000-03-20,Female,Athlete,ZAM,['FBL'],['FBLWTEAM11']
1926015,CHANDA Grace,Grace CHANDA,1997-06-11,Female,Athlete,ZAM,['FBL'],['FBLWTEAM11']
1926018,ZULU Misozi,Misozi ZULU,1994-10-11,Female,Athlete,ZAM,['FBL'],['FBLWTEAM11']
1926035,CHANDA Hellen,Hellen CHANDA,1998-06-19,Female,Athlete,ZAM,['FBL'],['FBLWTEAM11']
1926040,MUPOPO Kabange,Kabange MUPOPO,1992-09-21,Female,Athlete,ZAM,['FBL'],['FBLWTEAM11']
1926043,MWEEMBA Lushomo,Lushomo MWEEMBA,2001-03-28,Female,Athlete,ZAM,['FBL'],['FBLWTEAM11']
1926046,TEMBO Martha,Martha TEMBO,1998-03-08,Female,Athlete,ZAM,['FBL'],['FBLWTEAM11']
1926050,MUSOLE Ngambo,Ngambo MUSOLE,1998-06-26,Female,Athlete,ZAM,['FBL'],['FBLWTEAM11']
1926052,ZULU Pauline,Pauline ZULU,2004-10-03,Female,Athlete,ZAM,['FBL'],['FBLWTEAM11']
1926054,KUNDANANJI Racheal,Racheal KUNDANANJI,2000-06-03,Female,Athlete,ZAM,['FBL'],['FBLWTEAM11']
1926078,PHIRI Mia,Mia PHIRI,2003-05-05,Female,Athlete,ZAM,['SWM'],['SWMW50MFR']
1926082,SHAMAMBO Damien,Damien SHAMAMBO,2003-08-19,Male,Athlete,ZAM,['SWM'],['SWMM50MFR']
1926101,ADEKOYA Kemi,Kemi ADEKOYA,1993-01-16,Female,Athlete,BRN,['ATH'],['ATHW400MHURD']
1926102,YAVI Winfred,Winfred YAVI,1999-12-31,Female,Athlete,BRN,['ATH'],['ATHW3000MST']
1926104,CHUMBA Eunice Chebichii,Eunice Chebichii CHUMBA,1993-05-23,Female,Athlete,BRN,['ATH'],['ATHWMARATHON']
1926111,CHELIMO Rose,Rose CHELIMO,1989-07-12,Female,Athlete,BRN,['ATH'],['ATHWMARATHON']
1926127,BALEW Birhanu,Birhanu BALEW,1996-02-27,Male,Athlete,BRN,['ATH'],"['ATHM10000M', 'ATHM5000M']"
1926196,AMUSAN Tobi,Tobi AMUSAN,1997-04-23,Female,Athlete,NGR,['ATH'],['ATHW100MHURD']
1926201,ENEKWECHI Chukwuebuka Cornnell,Chukwuebuka Cornnell ENEKWECHI,1993-01-28,Male,Athlete,NGR,['ATH'],['ATHMSHOTPUT']
1926205,ONYEKWERE Chioma,Chioma ONYEKWERE,1994-06-28,Female,Athlete,NGR,['ATH'],['ATHWDISCUS']
1926236,USORO Ruth,Ruth USORO,1997-10-08,Female,Athlete,NGR,['ATH'],['ATHWLONGJUMP']
1926293,GINTING Anthony Sinisuka,Anthony Sinisuka GINTING,1996-05-11,Male,Athlete,INA,['BDM'],['BDMMSINGLES']
